date	column-x	Addetion
1970.01.01 03:07:30.000	-Infinity	4.236992454528684
1970.01.01 03:07:31.000	-Infinity	4.237492454528684
1970.01.01 03:07:32.000	-Infinity	4.237992454528683
1970.01.01 03:07:33.000	-Infinity	4.238492454528683
1970.01.01 03:07:34.000	-Infinity	4.238992454528683
1970.01.01 03:07:35.000	-Infinity	4.2394924545286825
1970.01.01 03:07:36.000	-Infinity	4.239992454528682
1970.01.01 03:07:37.000	-Infinity	4.240492454528682
1970.01.01 03:07:38.000	-Infinity	4.240992454528682
1970.01.01 03:07:39.000	-Infinity	4.241492454528681
1970.01.01 03:07:40.000	-Infinity	4.241992454528681
1970.01.01 03:07:41.000	-Infinity	4.242492454528681
1970.01.01 03:07:42.000	-Infinity	4.242992454528681
1970.01.01 03:07:43.000	-Infinity	4.24349245452868
1970.01.01 03:07:44.000	-Infinity	4.24399245452868
1970.01.01 03:07:45.000	-Infinity	4.24449245452868
1970.01.01 03:07:46.000	-Infinity	4.2449924545286795
1970.01.01 03:07:47.000	-Infinity	4.245492454528679
1970.01.01 03:07:48.000	-Infinity	4.245992454528679
1970.01.01 03:07:49.000	-Infinity	4.246492454528679
1970.01.01 03:07:50.000	-Infinity	4.246992454528678
1970.01.01 03:07:51.000	-Infinity	4.247492454528678
1970.01.01 03:07:52.000	-Infinity	4.247992454528678
1970.01.01 03:07:53.000	-Infinity	4.2484924545286775
1970.01.01 03:07:54.000	-Infinity	4.248992454528677
1970.01.01 03:07:55.000	-Infinity	4.249492454528677
1970.01.01 03:07:56.000	-Infinity	4.249992454528677
